"REF_DATE","GEO","DGUID","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1991","Halifax, Nova Scotia","2011S0503205","Rate","257","units ","0","v733357","5","5.0","","","","1"
"1991","Hamilton, Ontario","2011S0503537","Rate","257","units ","0","v733358","6","1.4","","","","1"
"1991","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","Rate","257","units ","0","v733359","7","4.4","","","","1"
"1991","London, Ontario","2011S0503555","Rate","257","units ","0","v733360","8","3.8","","","","1"
"1991","Montréal excluding Saint-Jérôme, Quebec","","Rate","257","units ","0","v733361","29","7.8","","","t","1"
"1991","Oshawa, Ontario","2011S0503532","Rate","257","units ","0","v733362","10","3.4","","","","1"
"1991","Ottawa-Gatineau, Ontario/Quebec","2011S0503505","Rate","257","units ","0","v733336","11","1.5","","","","1"
"1991","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Rate","257","units ","0","v733337","12","0.7","","","","1"
"1991","Ottawa-Gatineau, Quebec part, Ontario/Quebec","2011S050524505","Rate","257","units ","0","v733338","13","4.9","","","","1"
"1991","Québec, Quebec","2011S0503421","Rate","257","units ","0","v733339","14","5.7","","","","1"
"1991","Regina, Saskatchewan","2011S0503705","Rate","257","units ","0","v733340","15","5.6","","","","1"
"1991","St. Catharines-Niagara, Ontario","2011S0503539","Rate","257","units ","0","v733341","16","2.7","","","","1"
"1991","St. John's, Newfoundland and Labrador","2011S0503001","Rate","257","units ","0","v733343","18","7.3","","","","1"
"1991","Saguenay, Quebec","2011S0503408","Rate","257","units ","0","v733348","3","6.9","","","","1"
"1991","Saint John, New Brunswick","2011S0503310","Rate","257","units ","0","v733342","17","4.6","","","","1"
"1991","Saskatoon, Saskatchewan","2011S0503725","Rate","257","units ","0","v733344","19","6.0","","","","1"
"1991","Sherbrooke, Quebec","2011S0503433","Rate","257","units ","0","v733345","20","10.7","","","","1"
"1991","Thunder Bay, Ontario","2011S0503595","Rate","257","units ","0","v733347","22","0.7","","","","1"
"1991","Toronto, Ontario","2011S0503535","Rate","257","units ","0","v733349","23","1.7","","","","1"
"1991","Trois-Rivières, Quebec","2011S0503442","Rate","257","units ","0","v733350","24","9.0","","","","1"
"1991","Vancouver, British Columbia","2011S0503933","Rate","257","units ","0","v733351","25","2.2","","","","1"
"1991","Victoria, British Columbia","2011S0503935","Rate","257","units ","0","v733352","26","0.8","","","","1"
"1991","Windsor, Ontario","2011S0503559","Rate","257","units ","0","v733353","27","3.0","","","","1"
"1991","Winnipeg, Manitoba","2011S0503602","Rate","257","units ","0","v733354","28","6.6","","","","1"
"1992","Census metropolitan areas","","Rate","257","units ","0","v733334","1","4.8","","","","1"
"1992","Calgary, Alberta","2011S0503825","Rate","257","units ","0","v733335","2","5.6","","","","1"
"1992","Edmonton, Alberta","2011S0503835","Rate","257","units ","0","v733356","4","4.0","","","","1"
"1992","Greater Sudbury, Ontario","2011S0503580","Rate","257","units ","0","v733346","21","2.8","","","","1"
"1992","Halifax, Nova Scotia","2011S0503205","Rate","257","units ","0","v733357","5","5.9","","","","1"
"1992","Hamilton, Ontario","2011S0503537","Rate","257","units ","0","v733358","6","2.1","","","","1"
"1992","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","Rate","257","units ","0","v733359","7","4.4","","","","1"
"1992","London, Ontario","2011S0503555","Rate","257","units ","0","v733360","8","3.4","","","","1"
"1992","Montréal excluding Saint-Jérôme, Quebec","","Rate","257","units ","0","v733361","29","8.4","","","t","1"
"1992","Oshawa, Ontario","2011S0503532","Rate","257","units ","0","v733362","10","6.1","","","","1"
"1992","Ottawa-Gatineau, Ontario/Quebec","2011S0503505","Rate","257","units ","0","v733336","11","1.8","","","","1"
"1992","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Rate","257","units ","0","v733337","12","1.3","","","","1"
"1992","Ottawa-Gatineau, Quebec part, Ontario/Quebec","2011S050524505","Rate","257","units ","0","v733338","13","3.8","","","","1"
"1992","Québec, Quebec","2011S0503421","Rate","257","units ","0","v733339","14","6.7","","","","1"
"1992","Regina, Saskatchewan","2011S0503705","Rate","257","units ","0","v733340","15","3.6","","","","1"
"1992","St. Catharines-Niagara, Ontario","2011S0503539","Rate","257","units ","0","v733341","16","3.4","","","","1"
"1992","St. John's, Newfoundland and Labrador","2011S0503001","Rate","257","units ","0","v733343","18","5.7","","","","1"
"1992","Saguenay, Quebec","2011S0503408","Rate","257","units ","0","v733348","3","7.5","","","","1"
"1992","Saint John, New Brunswick","2011S0503310","Rate","257","units ","0","v733342","17","6.4","","","","1"
"1992","Saskatoon, Saskatchewan","2011S0503725","Rate","257","units ","0","v733344","19","4.4","","","","1"
"1992","Sherbrooke, Quebec","2011S0503433","Rate","257","units ","0","v733345","20","10.0","","","","1"
"1992","Thunder Bay, Ontario","2011S0503595","Rate","257","units ","0","v733347","22","2.4","","","","1"
"1992","Toronto, Ontario","2011S0503535","Rate","257","units ","0","v733349","23","2.0","","","","1"
"1992","Trois-Rivières, Quebec","2011S0503442","Rate","257","units ","0","v733350","24","7.4","","","","1"
"1992","Vancouver, British Columbia","2011S0503933","Rate","257","units ","0","v733351","25","1.6","","","","1"
"1992","Victoria, British Columbia","2011S0503935","Rate","257","units ","0","v733352","26","1.5","","","","1"
"1992","Windsor, Ontario","2011S0503559","Rate","257","units ","0","v733353","27","3.0","","","","1"
"1992","Winnipeg, Manitoba","2011S0503602","Rate","257","units ","0","v733354","28","6.1","","","","1"
"1993","Census metropolitan areas","","Rate","257","units ","0","v733334","1","4.8","","","","1"
"1993","Calgary, Alberta","2011S0503825","Rate","257","units ","0","v733335","2","5.9","","","","1"
"1993","Edmonton, Alberta","2011S0503835","Rate","257","units ","0","v733356","4","6.4","","","","1"
"1993","Greater Sudbury, Ontario","2011S0503580","Rate","257","units ","0","v733346","21","3.4","","","","1"
"1993","Halifax, Nova Scotia","2011S0503205","Rate","257","units ","0","v733357","5","6.5","","","","1"
"1993","Hamilton, Ontario","2011S0503537","Rate","257","units ","0","v733358","6","2.5","","","","1"
"1993","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","Rate","257","units ","0","v733359","7","4.4","","","","1"
"1993","London, Ontario","2011S0503555","Rate","257","units ","0","v733360","8","3.8","","","","1"
"1993","Montréal excluding Saint-Jérôme, Quebec","","Rate","257","units ","0","v733361","29","8.2","","","t","1"
"1993","Oshawa, Ontario","2011S0503532","Rate","257","units ","0","v733362","10","4.6","","","","1"
"1993","Ottawa-Gatineau, Ontario/Quebec","2011S0503505","Rate","257","units ","0","v733336","11","2.4","","","","1"
"1993","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Rate","257","units ","0","v733337","12","1.8","","","","1"
"1993","Ottawa-Gatineau, Quebec part, Ontario/Quebec","2011S050524505","Rate","257","units ","0","v733338","13","5.1","","","","1"
"1993","Québec, Quebec","2011S0503421","Rate","257","units ","0","v733339","14","6.2","","","","1"
"1993","Regina, Saskatchewan","2011S0503705","Rate","257","units ","0","v733340","15","3.5","","","","1"
"1993","St. Catharines-Niagara, Ontario","2011S0503539","Rate","257","units ","0","v733341","16","4.9","","","","1"
"1993","St. John's, Newfoundland and Labrador","2011S0503001","Rate","257","units ","0","v733343","18","9.1","","","","1"
"1993","Saguenay, Quebec","2011S0503408","Rate","257","units ","0","v733348","3","6.9","","","","1"
"1993","Saint John, New Brunswick","2011S0503310","Rate","257","units ","0","v733342","17","6.6","","","","1"
"1993","Saskatoon, Saskatchewan","2011S0503725","Rate","257","units ","0","v733344","19","2.7","","","","1"
"1993","Sherbrooke, Quebec","2011S0503433","Rate","257","units ","0","v733345","20","8.4","","","","1"
"1993","Thunder Bay, Ontario","2011S0503595","Rate","257","units ","0","v733347","22","2.4","","","","1"
"1993","Toronto, Ontario","2011S0503535","Rate","257","units ","0","v733349","23","1.9","","","","1"
"1993","Trois-Rivières, Quebec","2011S0503442","Rate","257","units ","0","v733350","24","7.0","","","","1"
"1993","Vancouver, British Columbia","2011S0503933","Rate","257","units ","0","v733351","25","1.1","","","","1"
"1993","Victoria, British Columbia","2011S0503935","Rate","257","units ","0","v733352","26","1.8","","","","1"
"1993","Windsor, Ontario","2011S0503559","Rate","257","units ","0","v733353","27","2.3","","","","1"
"1993","Winnipeg, Manitoba","2011S0503602","Rate","257","units ","0","v733354","28","5.8","","","","1"
"1994","Census metropolitan areas","","Rate","257","units ","0","v733334","1","4.6","","","","1"
"1994","Calgary, Alberta","2011S0503825","Rate","257","units ","0","v733335","2","5.0","","","","1"
"1994","Edmonton, Alberta","2011S0503835","Rate","257","units ","0","v733356","4","8.9","","","","1"
"1994","Greater Sudbury, Ontario","2011S0503580","Rate","257","units ","0","v733346","21","3.8","","","","1"
"1994","Halifax, Nova Scotia","2011S0503205","Rate","257","units ","0","v733357","5","7.3","","","","1"
"1994","Hamilton, Ontario","2011S0503537","Rate","257","units ","0","v733358","6","2.1","","","","1"
"1994","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","Rate","257","units ","0","v733359","7","2.8","","","","1"
"1994","London, Ontario","2011S0503555","Rate","257","units ","0","v733360","8","3.9","","","","1"
"1994","Montréal excluding Saint-Jérôme, Quebec","","Rate","257","units ","0","v733361","29","7.5","","","t","1"
"1994","Oshawa, Ontario","2011S0503532","Rate","257","units ","0","v733362","10","3.3","","","","1"
"1994","Ottawa-Gatineau, Ontario/Quebec","2011S0503505","Rate","257","units ","0","v733336","11","3.5","","","","1"
"1994","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Rate","257","units ","0","v733337","12","2.6","","","","1"
"1994","Ottawa-Gatineau, Quebec part, Ontario/Quebec","2011S050524505","Rate","257","units ","0","v733338","13","6.9","","","","1"
"1994","Québec, Quebec","2011S0503421","Rate","257","units ","0","v733339","14","7.1","","","","1"
"1994","Regina, Saskatchewan","2011S0503705","Rate","257","units ","0","v733340","15","3.1","","","","1"
"1994","St. Catharines-Niagara, Ontario","2011S0503539","Rate","257","units ","0","v733341","16","5.4","","","","1"
"1994","St. John's, Newfoundland and Labrador","2011S0503001","Rate","257","units ","0","v733343","18","6.9","","","","1"
"1994","Saguenay, Quebec","2011S0503408","Rate","257","units ","0","v733348","3","6.9","","","","1"
"1994","Saint John, New Brunswick","2011S0503310","Rate","257","units ","0","v733342","17","7.6","","","","1"
"1994","Saskatoon, Saskatchewan","2011S0503725","Rate","257","units ","0","v733344","19","1.8","","","","1"
"1994","Sherbrooke, Quebec","2011S0503433","Rate","257","units ","0","v733345","20","8.5","","","","1"
"1994","Thunder Bay, Ontario","2011S0503595","Rate","257","units ","0","v733347","22","4.1","","","","1"
"1994","Toronto, Ontario","2011S0503535","Rate","257","units ","0","v733349","23","1.2","","","","1"
"1994","Trois-Rivières, Quebec","2011S0503442","Rate","257","units ","0","v733350","24","7.8","","","","1"
"1994","Vancouver, British Columbia","2011S0503933","Rate","257","units ","0","v733351","25","0.8","","","","1"
"1994","Victoria, British Columbia","2011S0503935","Rate","257","units ","0","v733352","26","1.9","","","","1"
"1994","Windsor, Ontario","2011S0503559","Rate","257","units ","0","v733353","27","1.5","","","","1"
"1994","Winnipeg, Manitoba","2011S0503602","Rate","257","units ","0","v733354","28","5.6","","","","1"
"1995","Census metropolitan areas","","Rate","257","units ","0","v733334","1","4.3","","","","1"
"1995","Calgary, Alberta","2011S0503825","Rate","257","units ","0","v733335","2","3.6","","","","1"
"1995","Edmonton, Alberta","2011S0503835","Rate","257","units ","0","v733356","4","10.2","","","","1"
"1995","Greater Sudbury, Ontario","2011S0503580","Rate","257","units ","0","v733346","21","5.0","","","","1"
"1995","Halifax, Nova Scotia","2011S0503205","Rate","257","units ","0","v733357","5","7.8","","","","1"
"1995","Hamilton, Ontario","2011S0503537","Rate","257","units ","0","v733358","6","1.9","","","","1"
"1995","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","Rate","257","units ","0","v733359","7","2.2","","","","1"
"1995","London, Ontario","2011S0503555","Rate","257","units ","0","v733360","8","4.1","","","","1"
"1995","Montréal excluding Saint-Jérôme, Quebec","","Rate","257","units ","0","v733361","29","6.8","","","t","1"
"1995","Oshawa, Ontario","2011S0503532","Rate","257","units ","0","v733362","10","2.5","","","","1"
"1995","Ottawa-Gatineau, Ontario/Quebec","2011S0503505","Rate","257","units ","0","v733336","11","4.8","","","","1"
"1995","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Rate","257","units ","0","v733337","12","3.8","","","","1"
"1995","Ottawa-Gatineau, Quebec part, Ontario/Quebec","2011S050524505","Rate","257","units ","0","v733338","13","8.7","","","","1"
"1995","Québec, Quebec","2011S0503421","Rate","257","units ","0","v733339","14","6.2","","","","1"
"1995","Regina, Saskatchewan","2011S0503705","Rate","257","units ","0","v733340","15","2.0","","","","1"
"1995","St. Catharines-Niagara, Ontario","2011S0503539","Rate","257","units ","0","v733341","16","4.8","","","","1"
"1995","St. John's, Newfoundland and Labrador","2011S0503001","Rate","257","units ","0","v733343","18","11.1","","","","1"
"1995","Saguenay, Quebec","2011S0503408","Rate","257","units ","0","v733348","3","6.9","","","","1"
"1995","Saint John, New Brunswick","2011S0503310","Rate","257","units ","0","v733342","17","8.6","","","","1"
"1995","Saskatoon, Saskatchewan","2011S0503725","Rate","257","units ","0","v733344","19","1.0","","","","1"
"1995","Sherbrooke, Quebec","2011S0503433","Rate","257","units ","0","v733345","20","6.8","","","","1"
"1995","Thunder Bay, Ontario","2011S0503595","Rate","257","units ","0","v733347","22","6.2","","","","1"
"1995","Toronto, Ontario","2011S0503535","Rate","257","units ","0","v733349","23","0.8","","","","1"
"1995","Trois-Rivières, Quebec","2011S0503442","Rate","257","units ","0","v733350","24","7.8","","","","1"
"1995","Vancouver, British Columbia","2011S0503933","Rate","257","units ","0","v733351","25","1.1","","","","1"
"1995","Victoria, British Columbia","2011S0503935","Rate","257","units ","0","v733352","26","3.5","","","","1"
"1995","Windsor, Ontario","2011S0503559","Rate","257","units ","0","v733353","27","1.6","","","","1"
"1995","Winnipeg, Manitoba","2011S0503602","Rate","257","units ","0","v733354","28","5.3","","","","1"
"1996","Census metropolitan areas","","Rate","257","units ","0","v733334","1","4.3","","","","1"
"1996","Abbotsford-Mission, British Columbia","2011S0503932","Rate","257","units ","0","v4419483","30","6.0","","","","1"
"1996","Barrie, Ontario","2011S0503568","Rate","257","units ","0","v42135248","32","2.0","","","","1"
"1996","Brantford, Ontario","2011S0503543","Rate","257","units ","0","v42135249","33","7.0","","","","1"
"1996","Calgary, Alberta","2011S0503825","Rate","257","units ","0","v733335","2","1.5","","","","1"
"1996","Edmonton, Alberta","2011S0503835","Rate","257","units ","0","v733356","4","7.6","","","","1"
"1996","Greater Sudbury, Ontario","2011S0503580","Rate","257","units ","0","v733346","21","5.9","","","","1"
"1996","Guelph, Ontario","2011S0503550","Rate","257","units ","0","v42135250","34","3.0","","","","1"
"1996","Halifax, Nova Scotia","2011S0503205","Rate","257","units ","0","v733357","5","8.6","","","","1"
"1996","Hamilton, Ontario","2011S0503537","Rate","257","units ","0","v733358","6","2.1","","","","1"
"1996","Kelowna, British Columbia","2011S0503915","Rate","257","units ","0","v42135251","35","4.0","","","","1"
"1996","Kingston, Ontario","2011S0503521","Rate","257","units ","0","v4419482","31","4.2","","","","1"
"1996","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","Rate","257","units ","0","v733359","7","1.8","","","","1"
"1996","London, Ontario","2011S0503555","Rate","257","units ","0","v733360","8","5.8","","","","1"
"1996","Moncton, New Brunswick","2011S0503305","Rate","257","units ","0","v42135252","36","5.0","","","","1"
"1996","Montréal excluding Saint-Jérôme, Quebec","","Rate","257","units ","0","v733361","29","6.3","","","t","1"
"1996","Oshawa, Ontario","2011S0503532","Rate","257","units ","0","v733362","10","3.7","","","","1"
"1996","Ottawa-Gatineau, Ontario/Quebec","2011S0503505","Rate","257","units ","0","v733336","11","5.4","","","","1"
"1996","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Rate","257","units ","0","v733337","12","4.9","","","","1"
"1996","Ottawa-Gatineau, Quebec part, Ontario/Quebec","2011S050524505","Rate","257","units ","0","v733338","13","7.2","","","","1"
"1996","Peterborough, Ontario","2011S0503529","Rate","257","units ","0","v42135253","37","5.0","","","","1"
"1996","Québec, Quebec","2011S0503421","Rate","257","units ","0","v733339","14","6.4","","","","1"
"1996","Regina, Saskatchewan","2011S0503705","Rate","257","units ","0","v733340","15","1.8","","","","1"
"1996","St. Catharines-Niagara, Ontario","2011S0503539","Rate","257","units ","0","v733341","16","5.1","","","","1"
"1996","St. John's, Newfoundland and Labrador","2011S0503001","Rate","257","units ","0","v733343","18","16.0","","","","1"
"1996","Saguenay, Quebec","2011S0503408","Rate","257","units ","0","v733348","3","5.7","","","","1"
"1996","Saint John, New Brunswick","2011S0503310","Rate","257","units ","0","v733342","17","10.2","","","","1"
"1996","Saskatoon, Saskatchewan","2011S0503725","Rate","257","units ","0","v733344","19","0.7","","","","1"
"1996","Sherbrooke, Quebec","2011S0503433","Rate","257","units ","0","v733345","20","7.1","","","","1"
"1996","Thunder Bay, Ontario","2011S0503595","Rate","257","units ","0","v733347","22","5.0","","","","1"
"1996","Toronto, Ontario","2011S0503535","Rate","257","units ","0","v733349","23","1.2","","","","1"
"1996","Trois-Rivières, Quebec","2011S0503442","Rate","257","units ","0","v733350","24","8.5","","","","1"
"1996","Vancouver, British Columbia","2011S0503933","Rate","257","units ","0","v733351","25","1.1","","","","1"
"1996","Victoria, British Columbia","2011S0503935","Rate","257","units ","0","v733352","26","4.3","","","","1"
"1996","Windsor, Ontario","2011S0503559","Rate","257","units ","0","v733353","27","2.7","","","","1"
"1996","Winnipeg, Manitoba","2011S0503602","Rate","257","units ","0","v733354","28","5.9","","","","1"
"1997","Census metropolitan areas","","Rate","257","units ","0","v733334","1","4.1","","","","1"
"1997","Abbotsford-Mission, British Columbia","2011S0503932","Rate","257","units ","0","v4419483","30","5.2","","","","1"
"1997","Barrie, Ontario","2011S0503568","Rate","257","units ","0","v42135248","32","1.0","","","","1"
"1997","Brantford, Ontario","2011S0503543","Rate","257","units ","0","v42135249","33","4.0","","","","1"
"1997","Calgary, Alberta","2011S0503825","Rate","257","units ","0","v733335","2","0.5","","","","1"
"1997","Edmonton, Alberta","2011S0503835","Rate","257","units ","0","v733356","4","4.6","","","","1"
"1997","Greater Sudbury, Ontario","2011S0503580","Rate","257","units ","0","v733346","21","6.9","","","","1"
"1997","Guelph, Ontario","2011S0503550","Rate","257","units ","0","v42135250","34","2.0","","","","1"
"1997","Halifax, Nova Scotia","2011S0503205","Rate","257","units ","0","v733357","5","8.2","","","","1"
"1997","Hamilton, Ontario","2011S0503537","Rate","257","units ","0","v733358","6","3.1","","","","1"
"1997","Kelowna, British Columbia","2011S0503915","Rate","257","units ","0","v42135251","35","3.0","","","","1"
"1997","Kingston, Ontario","2011S0503521","Rate","257","units ","0","v4419482","31","5.1","","","","1"
"1997","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","Rate","257","units ","0","v733359","7","1.9","","","","1"
"1997","London, Ontario","2011S0503555","Rate","257","units ","0","v733360","8","4.9","","","","1"
"1997","Moncton, New Brunswick","2011S0503305","Rate","257","units ","0","v42135252","36","5.0","","","","1"
"1997","Montréal excluding Saint-Jérôme, Quebec","","Rate","257","units ","0","v733361","29","6.6","","","t","1"
"1997","Oshawa, Ontario","2011S0503532","Rate","257","units ","0","v733362","10","2.3","","","","1"
"1997","Ottawa-Gatineau, Ontario/Quebec","2011S0503505","Rate","257","units ","0","v733336","11","5.0","","","","1"
"1997","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Rate","257","units ","0","v733337","12","4.0","","","","1"
"1997","Ottawa-Gatineau, Quebec part, Ontario/Quebec","2011S050524505","Rate","257","units ","0","v733338","13","8.9","","","","1"
"1997","Peterborough, Ontario","2011S0503529","Rate","257","units ","0","v42135253","37","5.0","","","","1"
"1997","Québec, Quebec","2011S0503421","Rate","257","units ","0","v733339","14","6.5","","","","1"
"1997","Regina, Saskatchewan","2011S0503705","Rate","257","units ","0","v733340","15","1.5","","","","1"
"1997","St. Catharines-Niagara, Ontario","2011S0503539","Rate","257","units ","0","v733341","16","4.8","","","","1"
"1997","St. John's, Newfoundland and Labrador","2011S0503001","Rate","257","units ","0","v733343","18","17.4","","","","1"
"1997","Saguenay, Quebec","2011S0503408","Rate","257","units ","0","v733348","3","4.6","","","","1"
"1997","Saint John, New Brunswick","2011S0503310","Rate","257","units ","0","v733342","17","8.6","","","","1"
"1997","Saskatoon, Saskatchewan","2011S0503725","Rate","257","units ","0","v733344","19","0.9","","","","1"
"1997","Sherbrooke, Quebec","2011S0503433","Rate","257","units ","0","v733345","20","8.1","","","","1"
"1997","Thunder Bay, Ontario","2011S0503595","Rate","257","units ","0","v733347","22","7.3","","","","1"
"1997","Toronto, Ontario","2011S0503535","Rate","257","units ","0","v733349","23","0.8","","","","1"
"1997","Trois-Rivières, Quebec","2011S0503442","Rate","257","units ","0","v733350","24","8.8","","","","1"
"1997","Vancouver, British Columbia","2011S0503933","Rate","257","units ","0","v733351","25","1.5","","","","1"
"1997","Victoria, British Columbia","2011S0503935","Rate","257","units ","0","v733352","26","3.5","","","","1"
"1997","Windsor, Ontario","2011S0503559","Rate","257","units ","0","v733353","27","4.5","","","","1"
"1997","Winnipeg, Manitoba","2011S0503602","Rate","257","units ","0","v733354","28","5.8","","","","1"
"1998","Census metropolitan areas","","Rate","257","units ","0","v733334","1","3.4","","","","1"
"1998","Abbotsford-Mission, British Columbia","2011S0503932","Rate","257","units ","0","v4419483","30","7.4","","","","1"
"1998","Barrie, Ontario","2011S0503568","Rate","257","units ","0","v42135248","32","1.0","","","","1"
"1998","Brantford, Ontario","2011S0503543","Rate","257","units ","0","v42135249","33","5.0","","","","1"
"1998","Calgary, Alberta","2011S0503825","Rate","257","units ","0","v733335","2","0.5","","","","1"
"1998","Edmonton, Alberta","2011S0503835","Rate","257","units ","0","v733356","4","1.9","","","","1"
"1998","Greater Sudbury, Ontario","2011S0503580","Rate","257","units ","0","v733346","21","8.3","","","","1"
"1998","Guelph, Ontario","2011S0503550","Rate","257","units ","0","v42135250","34","2.0","","","","1"
"1998","Halifax, Nova Scotia","2011S0503205","Rate","257","units ","0","v733357","5","5.5","","","","1"
"1998","Hamilton, Ontario","2011S0503537","Rate","257","units ","0","v733358","6","3.1","","","","1"
"1998","Kelowna, British Columbia","2011S0503915","Rate","257","units ","0","v42135251","35","4.0","","","","1"
"1998","Kingston, Ontario","2011S0503521","Rate","257","units ","0","v4419482","31","5.4","","","","1"
"1998","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","Rate","257","units ","0","v733359","7","1.4","","","","1"
"1998","London, Ontario","2011S0503555","Rate","257","units ","0","v733360","8","4.4","","","","1"
"1998","Moncton, New Brunswick","2011S0503305","Rate","257","units ","0","v42135252","36","6.0","","","","1"
"1998","Montréal, Quebec","2011S0503462","Rate","257","units ","0","v733355","9","5.2","","","","1"
"1998","Oshawa, Ontario","2011S0503532","Rate","257","units ","0","v733362","10","2.0","","","","1"
"1998","Ottawa-Gatineau, Ontario/Quebec","2011S0503505","Rate","257","units ","0","v733336","11","2.8","","","","1"
"1998","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Rate","257","units ","0","v733337","12","2.0","","","","1"
"1998","Ottawa-Gatineau, Quebec part, Ontario/Quebec","2011S050524505","Rate","257","units ","0","v733338","13","5.9","","","","1"
"1998","Peterborough, Ontario","2011S0503529","Rate","257","units ","0","v42135253","37","4.0","","","","1"
"1998","Québec, Quebec","2011S0503421","Rate","257","units ","0","v733339","14","5.1","","","","1"
"1998","Regina, Saskatchewan","2011S0503705","Rate","257","units ","0","v733340","15","1.7","","","","1"
"1998","St. Catharines-Niagara, Ontario","2011S0503539","Rate","257","units ","0","v733341","16","4.5","","","","1"
"1998","St. John's, Newfoundland and Labrador","2011S0503001","Rate","257","units ","0","v733343","18","16.3","","","","1"
"1998","Saguenay, Quebec","2011S0503408","Rate","257","units ","0","v733348","3","5.3","","","","1"
"1998","Saint John, New Brunswick","2011S0503310","Rate","257","units ","0","v733342","17","8.0","","","","1"
"1998","Saskatoon, Saskatchewan","2011S0503725","Rate","257","units ","0","v733344","19","0.8","","","","1"
"1998","Sherbrooke, Quebec","2011S0503433","Rate","257","units ","0","v733345","20","8.2","","","","1"
"1998","Thunder Bay, Ontario","2011S0503595","Rate","257","units ","0","v733347","22","7.9","","","","1"
"1998","Toronto, Ontario","2011S0503535","Rate","257","units ","0","v733349","23","0.8","","","","1"
"1998","Trois-Rivières, Quebec","2011S0503442","Rate","257","units ","0","v733350","24","8.3","","","","1"
"1998","Vancouver, British Columbia","2011S0503933","Rate","257","units ","0","v733351","25","2.7","","","","1"
"1998","Victoria, British Columbia","2011S0503935","Rate","257","units ","0","v733352","26","3.8","","","","1"
"1998","Windsor, Ontario","2011S0503559","Rate","257","units ","0","v733353","27","4.0","","","","1"
"1998","Winnipeg, Manitoba","2011S0503602","Rate","257","units ","0","v733354","28","3.9","","","","1"
"1999","Census metropolitan areas","","Rate","257","units ","0","v733334","1","2.6","","","","1"
"1999","Abbotsford-Mission, British Columbia","2011S0503932","Rate","257","units ","0","v4419483","30","6.7","","","","1"
"1999","Barrie, Ontario","2011S0503568","Rate","257","units ","0","v42135248","32","1.0","","","","1"
"1999","Brantford, Ontario","2011S0503543","Rate","257","units ","0","v42135249","33","2.0","","","","1"
"1999","Calgary, Alberta","2011S0503825","Rate","257","units ","0","v733335","2","2.8","","","","1"
"1999","Edmonton, Alberta","2011S0503835","Rate","257","units ","0","v733356","4","2.2","","","","1"
"1999","Greater Sudbury, Ontario","2011S0503580","Rate","257","units ","0","v733346","21","9.8","","","","1"
"1999","Guelph, Ontario","2011S0503550","Rate","257","units ","0","v42135250","34","1.0","","","","1"
"1999","Halifax, Nova Scotia","2011S0503205","Rate","257","units ","0","v733357","5","3.6","","","","1"
"1999","Hamilton, Ontario","2011S0503537","Rate","257","units ","0","v733358","6","1.7","","","","1"
"1999","Kelowna, British Columbia","2011S0503915","Rate","257","units ","0","v42135251","35","2.0","","","","1"
"1999","Kingston, Ontario","2011S0503521","Rate","257","units ","0","v4419482","31","3.3","","","","1"
"1999","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","Rate","257","units ","0","v733359","7","0.9","","","","1"
"1999","London, Ontario","2011S0503555","Rate","257","units ","0","v733360","8","3.2","","","","1"
"1999","Moncton, New Brunswick","2011S0503305","Rate","257","units ","0","v42135252","36","4.0","","","","1"
"1999","Montréal, Quebec","2011S0503462","Rate","257","units ","0","v733355","9","3.3","","","","1"
"1999","Oshawa, Ontario","2011S0503532","Rate","257","units ","0","v733362","10","1.7","","","","1"
"1999","Ottawa-Gatineau, Ontario/Quebec","2011S0503505","Rate","257","units ","0","v733336","11","1.2","","","","1"
"1999","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Rate","257","units ","0","v733337","12","0.6","","","","1"
"1999","Ottawa-Gatineau, Quebec part, Ontario/Quebec","2011S050524505","Rate","257","units ","0","v733338","13","3.7","","","","1"
"1999","Peterborough, Ontario","2011S0503529","Rate","257","units ","0","v42135253","37","4.0","","","","1"
"1999","Québec, Quebec","2011S0503421","Rate","257","units ","0","v733339","14","3.4","","","","1"
"1999","Regina, Saskatchewan","2011S0503705","Rate","257","units ","0","v733340","15","1.4","","","","1"
"1999","St. Catharines-Niagara, Ontario","2011S0503539","Rate","257","units ","0","v733341","16","3.0","","","","1"
